Entity,Code,Year,Population (historical estimates)
Saint Lucia,LCA,1881,40970
Saint Lucia,LCA,1882,41433
Saint Lucia,LCA,1883,41799
Saint Lucia,LCA,1884,42168
Saint Lucia,LCA,1885,42541
Saint Lucia,LCA,1886,42917
Saint Lucia,LCA,1887,43296
Saint Lucia,LCA,1888,43679
Saint Lucia,LCA,1889,44155
Saint Lucia,LCA,1890,44726
Saint Lucia,LCA,1891,45397
Saint Lucia,LCA,1892,46169
Saint Lucia,LCA,1893,47046
Saint Lucia,LCA,1894,47939
Saint Lucia,LCA,1895,48849
Saint Lucia,LCA,1896,49776
Saint Lucia,LCA,1897,50721
Saint Lucia,LCA,1898,51684
Saint Lucia,LCA,1899,52454
Saint Lucia,LCA,1900,53029
Saint Lucia,LCA,1901,53405
Saint Lucia,LCA,1902,53577
Saint Lucia,LCA,1903,53541
Saint Lucia,LCA,1904,53505
Saint Lucia,LCA,1905,53469
Saint Lucia,LCA,1906,53434
Saint Lucia,LCA,1907,53398
Saint Lucia,LCA,1908,53362
Saint Lucia,LCA,1909,53411
Saint Lucia,LCA,1910,53545
Saint Lucia,LCA,1911,53766
Saint Lucia,LCA,1912,54073
Saint Lucia,LCA,1913,54468
Saint Lucia,LCA,1914,54866
Saint Lucia,LCA,1915,55267
Saint Lucia,LCA,1916,55670
Saint Lucia,LCA,1917,56076
Saint Lucia,LCA,1918,56411
Saint Lucia,LCA,1919,56843
Saint Lucia,LCA,1920,57376
Saint Lucia,LCA,1921,58012
Saint Lucia,LCA,1922,58752
Saint Lucia,LCA,1923,59599
Saint Lucia,LCA,1924,60458
Saint Lucia,LCA,1925,61330
Saint Lucia,LCA,1926,62213
Saint Lucia,LCA,1927,63110
Saint Lucia,LCA,1928,64020
Saint Lucia,LCA,1929,64957
Saint Lucia,LCA,1930,65923
Saint Lucia,LCA,1931,66918
Saint Lucia,LCA,1932,67943
Saint Lucia,LCA,1933,68999
Saint Lucia,LCA,1934,70071
Saint Lucia,LCA,1935,71159
Saint Lucia,LCA,1936,72265
Saint Lucia,LCA,1937,73387
Saint Lucia,LCA,1938,74527
Saint Lucia,LCA,1939,75634
Saint Lucia,LCA,1940,76707
Saint Lucia,LCA,1941,77745
Saint Lucia,LCA,1942,78746
Saint Lucia,LCA,1943,79709
Saint Lucia,LCA,1944,80684
Saint Lucia,LCA,1945,81671
Saint Lucia,LCA,1946,82670
Saint Lucia,LCA,1947,83681
Saint Lucia,LCA,1948,84705
Saint Lucia,LCA,1949,85710
Saint Lucia,LCA,1950,86716
Saint Lucia,LCA,1951,87330
Saint Lucia,LCA,1952,87546
Saint Lucia,LCA,1953,87787
Saint Lucia,LCA,1954,88101
Saint Lucia,LCA,1955,88481
Saint Lucia,LCA,1956,88934
Saint Lucia,LCA,1957,89449
Saint Lucia,LCA,1958,90049
Saint Lucia,LCA,1959,90695
Saint Lucia,LCA,1960,91629
Saint Lucia,LCA,1961,92783
Saint Lucia,LCA,1962,93843
Saint Lucia,LCA,1963,94905
Saint Lucia,LCA,1964,95965
Saint Lucia,LCA,1965,97042
Saint Lucia,LCA,1966,98142
Saint Lucia,LCA,1967,99268
Saint Lucia,LCA,1968,100427
Saint Lucia,LCA,1969,101623
Saint Lucia,LCA,1970,103108
Saint Lucia,LCA,1971,104798
Saint Lucia,LCA,1972,106474
Saint Lucia,LCA,1973,108136
Saint Lucia,LCA,1974,109757
Saint Lucia,LCA,1975,111511
Saint Lucia,LCA,1976,113445
Saint Lucia,LCA,1977,115398
Saint Lucia,LCA,1978,117414
Saint Lucia,LCA,1979,119480
Saint Lucia,LCA,1980,121651
Saint Lucia,LCA,1981,123929
Saint Lucia,LCA,1982,126208
Saint Lucia,LCA,1983,128455
Saint Lucia,LCA,1984,130640
Saint Lucia,LCA,1985,132770
Saint Lucia,LCA,1986,134820
Saint Lucia,LCA,1987,136792
Saint Lucia,LCA,1988,138676
Saint Lucia,LCA,1989,140471
Saint Lucia,LCA,1990,142315
Saint Lucia,LCA,1991,144287
Saint Lucia,LCA,1992,146433
Saint Lucia,LCA,1993,148610
Saint Lucia,LCA,1994,150574
Saint Lucia,LCA,1995,152368
Saint Lucia,LCA,1996,153982
Saint Lucia,LCA,1997,155472
Saint Lucia,LCA,1998,156872
Saint Lucia,LCA,1999,158272
Saint Lucia,LCA,2000,159513
Saint Lucia,LCA,2001,160611
Saint Lucia,LCA,2002,161814
Saint Lucia,LCA,2003,163060
Saint Lucia,LCA,2004,164252
Saint Lucia,LCA,2005,165394
Saint Lucia,LCA,2006,166476
Saint Lucia,LCA,2007,167524
Saint Lucia,LCA,2008,168584
Saint Lucia,LCA,2009,169694
Saint Lucia,LCA,2010,170950
Saint Lucia,LCA,2011,172157
Saint Lucia,LCA,2012,173139
Saint Lucia,LCA,2013,173992
Saint Lucia,LCA,2014,174814
Saint Lucia,LCA,2015,175638
Saint Lucia,LCA,2016,176429
Saint Lucia,LCA,2017,177175
Saint Lucia,LCA,2018,177894
Saint Lucia,LCA,2019,178594
Saint Lucia,LCA,2020,179245
Saint Lucia,LCA,2021,179663
Saint Martin (French part),MAF,1800,5380
Saint Martin (French part),MAF,1820,5380
Saint Martin (French part),MAF,1950,2999
Saint Martin (French part),MAF,1951,3113
Saint Martin (French part),MAF,1952,3221
Saint Martin (French part),MAF,1953,3330
Saint Martin (French part),MAF,1954,3446
Saint Martin (French part),MAF,1955,3560
Saint Martin (French part),MAF,1956,3669
Saint Martin (French part),MAF,1957,3782
Saint Martin (French part),MAF,1958,3900
Saint Martin (French part),MAF,1959,4024
Saint Martin (French part),MAF,1960,4152
Saint Martin (French part),MAF,1961,4280
Saint Martin (French part),MAF,1962,4411
Saint Martin (French part),MAF,1963,4547
Saint Martin (French part),MAF,1964,4688
Saint Martin (French part),MAF,1965,4858
Saint Martin (French part),MAF,1966,5066
Saint Martin (French part),MAF,1967,5318
Saint Martin (French part),MAF,1968,5519
Saint Martin (French part),MAF,1969,5669
Saint Martin (French part),MAF,1970,5823
Saint Martin (French part),MAF,1971,5981
Saint Martin (French part),MAF,1972,6136
Saint Martin (French part),MAF,1973,6300
Saint Martin (French part),MAF,1974,6470
Saint Martin (French part),MAF,1975,6672
Saint Martin (French part),MAF,1976,6919
Saint Martin (French part),MAF,1977,7146
Saint Martin (French part),MAF,1978,7378
Saint Martin (French part),MAF,1979,7587
Saint Martin (French part),MAF,1980,7797
Saint Martin (French part),MAF,1981,7982
Saint Martin (French part),MAF,1982,8978
Saint Martin (French part),MAF,1983,11012
Saint Martin (French part),MAF,1984,13319
Saint Martin (French part),MAF,1985,15736
Saint Martin (French part),MAF,1986,18252
Saint Martin (French part),MAF,1987,20872
Saint Martin (French part),MAF,1988,23576
Saint Martin (French part),MAF,1989,26325
Saint Martin (French part),MAF,1990,28150
Saint Martin (French part),MAF,1991,28758
Saint Martin (French part),MAF,1992,29058
Saint Martin (French part),MAF,1993,29271
Saint Martin (French part),MAF,1994,29401
Saint Martin (French part),MAF,1995,29456
Saint Martin (French part),MAF,1996,29430
Saint Martin (French part),MAF,1997,29322
Saint Martin (French part),MAF,1998,29123
Saint Martin (French part),MAF,1999,29120
Saint Martin (French part),MAF,2000,29633
Saint Martin (French part),MAF,2001,30408
Saint Martin (French part),MAF,2002,31185
Saint Martin (French part),MAF,2003,31948
Saint Martin (French part),MAF,2004,32722
Saint Martin (French part),MAF,2005,33477
Saint Martin (French part),MAF,2006,34203
Saint Martin (French part),MAF,2007,34909
Saint Martin (French part),MAF,2008,35566
Saint Martin (French part),MAF,2009,36156
Saint Martin (French part),MAF,2010,36478
Saint Martin (French part),MAF,2011,36370
Saint Martin (French part),MAF,2012,36052
Saint Martin (French part),MAF,2013,35664
Saint Martin (French part),MAF,2014,35280
Saint Martin (French part),MAF,2015,35042
Saint Martin (French part),MAF,2016,34833
Saint Martin (French part),MAF,2017,34519
Saint Martin (French part),MAF,2018,33879
Saint Martin (French part),MAF,2019,33150
Saint Martin (French part),MAF,2020,32577
Saint Martin (French part),MAF,2021,31964
Saint Pierre and Miquelon,SPM,400,0
Saint Pierre and Miquelon,SPM,500,0
Saint Pierre and Miquelon,SPM,600,0
Saint Pierre and Miquelon,SPM,700,1
Saint Pierre and Miquelon,SPM,800,3
Saint Pierre and Miquelon,SPM,900,6
Saint Pierre and Miquelon,SPM,1000,12
Saint Pierre and Miquelon,SPM,1100,25
Saint Pierre and Miquelon,SPM,1200,50
Saint Pierre and Miquelon,SPM,1300,101
Saint Pierre and Miquelon,SPM,1400,203
Saint Pierre and Miquelon,SPM,1500,407
Saint Pierre and Miquelon,SPM,1600,814
Saint Pierre and Miquelon,SPM,1700,1629
Saint Pierre and Miquelon,SPM,1710,1763
Saint Pierre and Miquelon,SPM,1720,1908
Saint Pierre and Miquelon,SPM,1730,2064
Saint Pierre and Miquelon,SPM,1740,2233
Saint Pierre and Miquelon,SPM,1750,2416
Saint Pierre and Miquelon,SPM,1760,2614
Saint Pierre and Miquelon,SPM,1770,2829
Saint Pierre and Miquelon,SPM,1780,3061
Saint Pierre and Miquelon,SPM,1790,3312
Saint Pierre and Miquelon,SPM,1800,3583
Saint Pierre and Miquelon,SPM,1810,3877
Saint Pierre and Miquelon,SPM,1820,4006
Saint Pierre and Miquelon,SPM,1830,4140
Saint Pierre and Miquelon,SPM,1840,4278
Saint Pierre and Miquelon,SPM,1850,4420
Saint Pierre and Miquelon,SPM,1860,4567
Saint Pierre and Miquelon,SPM,1870,4725
Saint Pierre and Miquelon,SPM,1880,4888
Saint Pierre and Miquelon,SPM,1890,5057
Saint Pierre and Miquelon,SPM,1900,5231
Saint Pierre and Miquelon,SPM,1910,5411
Saint Pierre and Miquelon,SPM,1920,4943
Saint Pierre and Miquelon,SPM,1930,4475
Saint Pierre and Miquelon,SPM,1940,4021
Saint Pierre and Miquelon,SPM,1950,4497
Saint Pierre and Miquelon,SPM,1951,4534
Saint Pierre and Miquelon,SPM,1952,4590
Saint Pierre and Miquelon,SPM,1953,4647
Saint Pierre and Miquelon,SPM,1954,4703
Saint Pierre and Miquelon,SPM,1955,4750
Saint Pierre and Miquelon,SPM,1956,4776
Saint Pierre and Miquelon,SPM,1957,4790
Saint Pierre and Miquelon,SPM,1958,4851
Saint Pierre and Miquelon,SPM,1959,4910
Saint Pierre and Miquelon,SPM,1960,4945
Saint Pierre and Miquelon,SPM,1961,4944
Saint Pierre and Miquelon,SPM,1962,4951
Saint Pierre and Miquelon,SPM,1963,5013
Saint Pierre and Miquelon,SPM,1964,5093
Saint Pierre and Miquelon,SPM,1965,5171
Saint Pierre and Miquelon,SPM,1966,5256
Saint Pierre and Miquelon,SPM,1967,5332
Saint Pierre and Miquelon,SPM,1968,5405
Saint Pierre and Miquelon,SPM,1969,5483
Saint Pierre and Miquelon,SPM,1970,5562
Saint Pierre and Miquelon,SPM,1971,5654
Saint Pierre and Miquelon,SPM,1972,5750
Saint Pierre and Miquelon,SPM,1973,5846
Saint Pierre and Miquelon,SPM,1974,5931
Saint Pierre and Miquelon,SPM,1975,5970
Saint Pierre and Miquelon,SPM,1976,6007
Saint Pierre and Miquelon,SPM,1977,6040
Saint Pierre and Miquelon,SPM,1978,6080
Saint Pierre and Miquelon,SPM,1979,6108
Saint Pierre and Miquelon,SPM,1980,6126
Saint Pierre and Miquelon,SPM,1981,6114
Saint Pierre and Miquelon,SPM,1982,6104
Saint Pierre and Miquelon,SPM,1983,6150
Saint Pierre and Miquelon,SPM,1984,6205
Saint Pierre and Miquelon,SPM,1985,6253
Saint Pierre and Miquelon,SPM,1986,6289
Saint Pierre and Miquelon,SPM,1987,6322
Saint Pierre and Miquelon,SPM,1988,6344
Saint Pierre and Miquelon,SPM,1989,6343
Saint Pierre and Miquelon,SPM,1990,6345
Saint Pierre and Miquelon,SPM,1991,6374
Saint Pierre and Miquelon,SPM,1992,6396
Saint Pierre and Miquelon,SPM,1993,6423
Saint Pierre and Miquelon,SPM,1994,6430
Saint Pierre and Miquelon,SPM,1995,6439
Saint Pierre and Miquelon,SPM,1996,6436
Saint Pierre and Miquelon,SPM,1997,6415
Saint Pierre and Miquelon,SPM,1998,6365
Saint Pierre and Miquelon,SPM,1999,6319
Saint Pierre and Miquelon,SPM,2000,6300
Saint Pierre and Miquelon,SPM,2001,6283
Saint Pierre and Miquelon,SPM,2002,6264
Saint Pierre and Miquelon,SPM,2003,6228
Saint Pierre and Miquelon,SPM,2004,6186
Saint Pierre and Miquelon,SPM,2005,6135
Saint Pierre and Miquelon,SPM,2006,6105
Saint Pierre and Miquelon,SPM,2007,6090
Saint Pierre and Miquelon,SPM,2008,6085
Saint Pierre and Miquelon,SPM,2009,6077
Saint Pierre and Miquelon,SPM,2010,6075
Saint Pierre and Miquelon,SPM,2011,6066
Saint Pierre and Miquelon,SPM,2012,6048
Saint Pierre and Miquelon,SPM,2013,6027
Saint Pierre and Miquelon,SPM,2014,6013
Saint Pierre and Miquelon,SPM,2015,6001
Saint Pierre and Miquelon,SPM,2016,5990
Saint Pierre and Miquelon,SPM,2017,5980
Saint Pierre and Miquelon,SPM,2018,5969
Saint Pierre and Miquelon,SPM,2019,5952
Saint Pierre and Miquelon,SPM,2020,5930
Saint Pierre and Miquelon,SPM,2021,5905
Saint Vincent and the Grenadines,VCT,0,0
Saint Vincent and the Grenadines,VCT,100,0
Saint Vincent and the Grenadines,VCT,200,0
Saint Vincent and the Grenadines,VCT,300,1
Saint Vincent and the Grenadines,VCT,400,2
Saint Vincent and the Grenadines,VCT,500,4
Saint Vincent and the Grenadines,VCT,600,9
Saint Vincent and the Grenadines,VCT,700,18
Saint Vincent and the Grenadines,VCT,800,36
Saint Vincent and the Grenadines,VCT,900,72
Saint Vincent and the Grenadines,VCT,1000,144
Saint Vincent and the Grenadines,VCT,1100,288
Saint Vincent and the Grenadines,VCT,1200,577
Saint Vincent and the Grenadines,VCT,1300,1155
Saint Vincent and the Grenadines,VCT,1400,2311
Saint Vincent and the Grenadines,VCT,1500,4622
Saint Vincent and the Grenadines,VCT,1600,9244
Saint Vincent and the Grenadines,VCT,1700,18488
Saint Vincent and the Grenadines,VCT,1710,20004
Saint Vincent and the Grenadines,VCT,1720,21643
Saint Vincent and the Grenadines,VCT,1730,23417
Saint Vincent and the Grenadines,VCT,1740,25337
Saint Vincent and the Grenadines,VCT,1750,27414
Saint Vincent and the Grenadines,VCT,1760,29661
Saint Vincent and the Grenadines,VCT,1770,32092
Saint Vincent and the Grenadines,VCT,1780,34723
Saint Vincent and the Grenadines,VCT,1790,37569
Saint Vincent and the Grenadines,VCT,1800,25781
Saint Vincent and the Grenadines,VCT,1801,25781
Saint Vincent and the Grenadines,VCT,1802,25781
Saint Vincent and the Grenadines,VCT,1803,25781
Saint Vincent and the Grenadines,VCT,1804,25781
Saint Vincent and the Grenadines,VCT,1805,25781
Saint Vincent and the Grenadines,VCT,1806,25781
Saint Vincent and the Grenadines,VCT,1807,25781
Saint Vincent and the Grenadines,VCT,1808,25781
Saint Vincent and the Grenadines,VCT,1809,25781
Saint Vincent and the Grenadines,VCT,1810,25781
Saint Vincent and the Grenadines,VCT,1811,25781
Saint Vincent and the Grenadines,VCT,1812,25781
Saint Vincent and the Grenadines,VCT,1813,25781
Saint Vincent and the Grenadines,VCT,1814,25781
Saint Vincent and the Grenadines,VCT,1815,25781
Saint Vincent and the Grenadines,VCT,1816,25781
Saint Vincent and the Grenadines,VCT,1817,25781
Saint Vincent and the Grenadines,VCT,1818,25781
Saint Vincent and the Grenadines,VCT,1819,25807
Saint Vincent and the Grenadines,VCT,1820,25859
Saint Vincent and the Grenadines,VCT,1821,25938
Saint Vincent and the Grenadines,VCT,1822,26043
Saint Vincent and the Grenadines,VCT,1823,26175
Saint Vincent and the Grenadines,VCT,1824,26308
Saint Vincent and the Grenadines,VCT,1825,26441
Saint Vincent and the Grenadines,VCT,1826,26575
Saint Vincent and the Grenadines,VCT,1827,26710
Saint Vincent and the Grenadines,VCT,1828,26845
Saint Vincent and the Grenadines,VCT,1829,26981
Saint Vincent and the Grenadines,VCT,1830,27118
Saint Vincent and the Grenadines,VCT,1831,27255
Saint Vincent and the Grenadines,VCT,1832,27393
Saint Vincent and the Grenadines,VCT,1833,27532
Saint Vincent and the Grenadines,VCT,1834,27671
Saint Vincent and the Grenadines,VCT,1835,27811
Saint Vincent and the Grenadines,VCT,1836,27952
Saint Vincent and the Grenadines,VCT,1837,28094
Saint Vincent and the Grenadines,VCT,1838,28236
Saint Vincent and the Grenadines,VCT,1839,28379
Saint Vincent and the Grenadines,VCT,1840,28523
Saint Vincent and the Grenadines,VCT,1841,28667
Saint Vincent and the Grenadines,VCT,1842,28812
Saint Vincent and the Grenadines,VCT,1843,28958
Saint Vincent and the Grenadines,VCT,1844,29105
Saint Vincent and the Grenadines,VCT,1845,29252
Saint Vincent and the Grenadines,VCT,1846,29401
Saint Vincent and the Grenadines,VCT,1847,29550
Saint Vincent and the Grenadines,VCT,1848,29699
Saint Vincent and the Grenadines,VCT,1849,29858
Saint Vincent and the Grenadines,VCT,1850,30026
Saint Vincent and the Grenadines,VCT,1851,30167
Saint Vincent and the Grenadines,VCT,1852,30317
Saint Vincent and the Grenadines,VCT,1853,30476
Saint Vincent and the Grenadines,VCT,1854,30636
Saint Vincent and the Grenadines,VCT,1855,30797
Saint Vincent and the Grenadines,VCT,1856,30959
Saint Vincent and the Grenadines,VCT,1857,31121
Saint Vincent and the Grenadines,VCT,1858,31284
Saint Vincent and the Grenadines,VCT,1859,31482
Saint Vincent and the Grenadines,VCT,1860,31716
Saint Vincent and the Grenadines,VCT,1861,31985
Saint Vincent and the Grenadines,VCT,1862,32290
Saint Vincent and the Grenadines,VCT,1863,32633
Saint Vincent and the Grenadines,VCT,1864,32979
Saint Vincent and the Grenadines,VCT,1865,33328
Saint Vincent and the Grenadines,VCT,1866,33682
Saint Vincent and the Grenadines,VCT,1867,34038
Saint Vincent and the Grenadines,VCT,1868,34399
Saint Vincent and the Grenadines,VCT,1869,34772
Saint Vincent and the Grenadines,VCT,1870,35158
Saint Vincent and the Grenadines,VCT,1871,35557
Saint Vincent and the Grenadines,VCT,1872,35969
Saint Vincent and the Grenadines,VCT,1873,36394
Saint Vincent and the Grenadines,VCT,1874,36825
Saint Vincent and the Grenadines,VCT,1875,37260
Saint Vincent and the Grenadines,VCT,1876,37701
Saint Vincent and the Grenadines,VCT,1877,38146
Saint Vincent and the Grenadines,VCT,1878,38597
Saint Vincent and the Grenadines,VCT,1879,38950
Saint Vincent and the Grenadines,VCT,1880,39203
Saint Vincent and the Grenadines,VCT,1881,39357
Saint Vincent and the Grenadines,VCT,1882,39409
Saint Vincent and the Grenadines,VCT,1883,39359
Saint Vincent and the Grenadines,VCT,1884,39309
Saint Vincent and the Grenadines,VCT,1885,39260
Saint Vincent and the Grenadines,VCT,1886,39210
Saint Vincent and the Grenadines,VCT,1887,39160
Saint Vincent and the Grenadines,VCT,1888,39110
Saint Vincent and the Grenadines,VCT,1889,39185
Saint Vincent and the Grenadines,VCT,1890,39385
Saint Vincent and the Grenadines,VCT,1891,39712
Saint Vincent and the Grenadines,VCT,1892,40168
Saint Vincent and the Grenadines,VCT,1893,40754
Saint Vincent and the Grenadines,VCT,1894,41348
Saint Vincent and the Grenadines,VCT,1895,41951
Saint Vincent and the Grenadines,VCT,1896,42563
Saint Vincent and the Grenadines,VCT,1897,43184
Saint Vincent and the Grenadines,VCT,1898,43814
Saint Vincent and the Grenadines,VCT,1899,44189
Saint Vincent and the Grenadines,VCT,1900,44311
Saint Vincent and the Grenadines,VCT,1901,44180
Saint Vincent and the Grenadines,VCT,1902,43796
Saint Vincent and the Grenadines,VCT,1903,43159
Saint Vincent and the Grenadines,VCT,1904,42531
Saint Vincent and the Grenadines,VCT,1905,41912
Saint Vincent and the Grenadines,VCT,1906,41303
Saint Vincent and the Grenadines,VCT,1907,40702
Saint Vincent and the Grenadines,VCT,1908,40110
Saint Vincent and the Grenadines,VCT,1909,39666
Saint Vincent and the Grenadines,VCT,1910,39368
Saint Vincent and the Grenadines,VCT,1911,39216
Saint Vincent and the Grenadines,VCT,1912,39206
Saint Vincent and the Grenadines,VCT,1913,39337
Saint Vincent and the Grenadines,VCT,1914,39468
Saint Vincent and the Grenadines,VCT,1915,39600
Saint Vincent and the Grenadines,VCT,1916,39733
Saint Vincent and the Grenadines,VCT,1917,39865
Saint Vincent and the Grenadines,VCT,1918,40051
Saint Vincent and the Grenadines,VCT,1919,40271
Saint Vincent and the Grenadines,VCT,1920,40525
Saint Vincent and the Grenadines,VCT,1921,40814
Saint Vincent and the Grenadines,VCT,1922,41137
Saint Vincent and the Grenadines,VCT,1923,41497
Saint Vincent and the Grenadines,VCT,1924,41860
Saint Vincent and the Grenadines,VCT,1925,42225
Saint Vincent and the Grenadines,VCT,1926,42594
Saint Vincent and the Grenadines,VCT,1927,42967
Saint Vincent and the Grenadines,VCT,1928,43342
Saint Vincent and the Grenadines,VCT,1929,43872
Saint Vincent and the Grenadines,VCT,1930,44563
Saint Vincent and the Grenadines,VCT,1931,45419
Saint Vincent and the Grenadines,VCT,1932,46446
Saint Vincent and the Grenadines,VCT,1933,47650
Saint Vincent and the Grenadines,VCT,1934,48885
Saint Vincent and the Grenadines,VCT,1935,50153
Saint Vincent and the Grenadines,VCT,1936,51453
Saint Vincent and the Grenadines,VCT,1937,52787
Saint Vincent and the Grenadines,VCT,1938,54155
Saint Vincent and the Grenadines,VCT,1939,55343
Saint Vincent and the Grenadines,VCT,1940,56344
Saint Vincent and the Grenadines,VCT,1941,57152
Saint Vincent and the Grenadines,VCT,1942,57760
Saint Vincent and the Grenadines,VCT,1943,58162
Saint Vincent and the Grenadines,VCT,1944,58567
Saint Vincent and the Grenadines,VCT,1945,58975
Saint Vincent and the Grenadines,VCT,1946,59385
Saint Vincent and the Grenadines,VCT,1947,59798
Saint Vincent and the Grenadines,VCT,1948,60214
Saint Vincent and the Grenadines,VCT,1949,60793
Saint Vincent and the Grenadines,VCT,1950,61563
Saint Vincent and the Grenadines,VCT,1951,63423
Saint Vincent and the Grenadines,VCT,1952,65383
Saint Vincent and the Grenadines,VCT,1953,67441
Saint Vincent and the Grenadines,VCT,1954,69609
Saint Vincent and the Grenadines,VCT,1955,71837
Saint Vincent and the Grenadines,VCT,1956,74181
Saint Vincent and the Grenadines,VCT,1957,76671
Saint Vincent and the Grenadines,VCT,1958,79273
Saint Vincent and the Grenadines,VCT,1959,82001
Saint Vincent and the Grenadines,VCT,1960,84157
Saint Vincent and the Grenadines,VCT,1961,85683
Saint Vincent and the Grenadines,VCT,1962,87202
Saint Vincent and the Grenadines,VCT,1963,88662
Saint Vincent and the Grenadines,VCT,1964,90067
Saint Vincent and the Grenadines,VCT,1965,91515
Saint Vincent and the Grenadines,VCT,1966,92976
Saint Vincent and the Grenadines,VCT,1967,94402
Saint Vincent and the Grenadines,VCT,1968,95775
Saint Vincent and the Grenadines,VCT,1969,97147
Saint Vincent and the Grenadines,VCT,1970,98478
Saint Vincent and the Grenadines,VCT,1971,99718
Saint Vincent and the Grenadines,VCT,1972,100867
Saint Vincent and the Grenadines,VCT,1973,101941
Saint Vincent and the Grenadines,VCT,1974,102966
Saint Vincent and the Grenadines,VCT,1975,103897
Saint Vincent and the Grenadines,VCT,1976,104727
Saint Vincent and the Grenadines,VCT,1977,105516
Saint Vincent and the Grenadines,VCT,1978,106252
Saint Vincent and the Grenadines,VCT,1979,106896
Saint Vincent and the Grenadines,VCT,1980,107499
Saint Vincent and the Grenadines,VCT,1981,108209
Saint Vincent and the Grenadines,VCT,1982,108989
Saint Vincent and the Grenadines,VCT,1983,109700
Saint Vincent and the Grenadines,VCT,1984,110344
Saint Vincent and the Grenadines,VCT,1985,110925
Saint Vincent and the Grenadines,VCT,1986,111406
Saint Vincent and the Grenadines,VCT,1987,111789
Saint Vincent and the Grenadines,VCT,1988,112098
Saint Vincent and the Grenadines,VCT,1989,112334
Saint Vincent and the Grenadines,VCT,1990,112507
Saint Vincent and the Grenadines,VCT,1991,112802
Saint Vincent and the Grenadines,VCT,1992,113235
Saint Vincent and the Grenadines,VCT,1993,113639
Saint Vincent and the Grenadines,VCT,1994,113965
Saint Vincent and the Grenadines,VCT,1995,114187
Saint Vincent and the Grenadines,VCT,1996,114301
Saint Vincent and the Grenadines,VCT,1997,114290
Saint Vincent and the Grenadines,VCT,1998,114177
Saint Vincent and the Grenadines,VCT,1999,114009
Saint Vincent and the Grenadines,VCT,2000,113832
Saint Vincent and the Grenadines,VCT,2001,113653
Saint Vincent and the Grenadines,VCT,2002,113466
Saint Vincent and the Grenadines,VCT,2003,113119
Saint Vincent and the Grenadines,VCT,2004,112621
Saint Vincent and the Grenadines,VCT,2005,112056
Saint Vincent and the Grenadines,VCT,2006,111443
Saint Vincent and the Grenadines,VCT,2007,110836
Saint Vincent and the Grenadines,VCT,2008,110333
Saint Vincent and the Grenadines,VCT,2009,109852
Saint Vincent and the Grenadines,VCT,2010,109324
Saint Vincent and the Grenadines,VCT,2011,108722
Saint Vincent and the Grenadines,VCT,2012,108105
Saint Vincent and the Grenadines,VCT,2013,107469
Saint Vincent and the Grenadines,VCT,2014,106934
Saint Vincent and the Grenadines,VCT,2015,106493
Saint Vincent and the Grenadines,VCT,2016,105971
Saint Vincent and the Grenadines,VCT,2017,105568
Saint Vincent and the Grenadines,VCT,2018,105297
Saint Vincent and the Grenadines,VCT,2019,104940
Saint Vincent and the Grenadines,VCT,2020,104644
Saint Vincent and the Grenadines,VCT,2021,104340
Samoa,WSM,0,8
Samoa,WSM,100,12
Samoa,WSM,200,19
Samoa,WSM,300,28
Samoa,WSM,400,43
Samoa,WSM,500,64
Samoa,WSM,600,97
Samoa,WSM,700,145
Samoa,WSM,800,218
Samoa,WSM,900,328
Samoa,WSM,1000,492
Samoa,WSM,1100,738
Samoa,WSM,1200,1107
Samoa,WSM,1300,1660
Samoa,WSM,1400,2490
Samoa,WSM,1500,3736
Samoa,WSM,1600,5604
